"정류소번호","정류소명","X좌표","Y좌표"
"12545","목욕탕앞","126.9300582848","37.6220396778"
"12546","현대아파트","126.9289335194","37.6052022296"
"12547","주유소앞.삼성아파트후문","126.9212918796","37.6094541116"
"12548","우리들약국","126.9155822164","37.6023270787"
"12549","불광중학교","126.9315964607","37.6223118057"
"12550","삼거리","126.9308932967","37.6060269864"
"12551","동명탕","126.9222594504","37.6113704609"
"12553","갈현1동주민센터","126.9168720735","37.6238134692"
"12554","불광동팀수양관","126.9337169448","37.6225815388"
"12555","질병관리본부","126.933287288","37.6064338527"
"12556","동명여고후문","126.9245556417","37.6134047996"
"12558","그린마트","126.9160804483","37.6245869396"
"12559","불광중학교","126.9315499405","37.6223910741"
"12560","녹번전철역","126.9351218068","37.6016005455"
"12561","불광우체국.시외버스정류장","126.9265348858","37.6130339001"
"12562","하나은행역촌지점","126.9203621159","37.6082433296"
"12563","후레쉬유통","126.9153286159","37.6252216663"
"12564","목욕탕앞","126.9300060912","37.622127052"
"12566","불광전철역","126.9302963675","37.6097102751"
"12567","갈헌1동주민센터","126.9171783379","37.6234667674"
"12568","미니마트","126.9133371158","37.6260645355"
"12569","불광보건소","126.9277219014","37.6213074909"
"12570","은평구청앞","126.9304558643","37.6014203743"
"12571","양광교회앞","126.9288804949","37.6085524361"
"12572","동아문방구","126.9173681302","37.6249708087"
"12573","석광사","126.9117131583","37.6264706212"
"12574","새장골유래비","126.924269841","37.6204538016"
"12575","서대문세무서별관","126.9261714902","37.6013637069"
"12577","한일탕","126.9182679378","37.6257490703"
"12578","연서시장","126.9224854314","37.6195470534"
"12579","서부병원","126.9239442489","37.6008928264"
"12581","연신내역.물빛공원","126.9196188444","37.6179484142"
"12582","서강스카이빌","126.9215785571","37.599637866"
"12583","역촌오거리.전철역2번출구","126.9224520414","37.6069759922"
"12584","금원빌라","126.9182130221","37.6272718627"
"12585","갈현초교.로데오거리","126.9172043613","37.6183891774"
"12586","신진자동차고등학교","126.9203436769","37.5979186655"
"12587","삼성아파트정문","126.9210572073","37.6085808027"
"12588","영진빌라","126.9171936887","37.6280109409"
"12589","미미아파트","126.914679345","37.6193740661"
"12590","응암시장입구","126.9191082332","37.5936340537"
"12592","일진빌라","126.9164905969","37.6286024569"
"12593","선일여고.이비즈니스고","126.9128620661","37.6205459497"
"12594","신비로마트","126.9203269078","37.593465478"
"12595","미주아트빌","126.9148764255","37.6074762806"
"12596","미곡빌라","126.9157070797","37.629170483"
"12597","대성중.고등학교","126.9114393749","37.6223263334"
"12598","시립은평병원","126.922662484","37.5929723339"
"12599","엔에스아파트","126.9131547681","37.6075146741"
"12600","양지빌라","126.9148977081","37.6285553636"
"12603","구산마트","126.9100251603","37.6076159546"
"12608","구파발역.롯데몰","126.9186127456","37.6368091941"
"12612","하나은행역촌지점","126.9201615172","37.6083549287"
"12615","은혜마트","126.9085218863","37.6078265542"
"12623","은평마을","126.9071997055","37.6081354955"
"12627","대동슈퍼","126.9070930846","37.6091680559"
"12679","우리들약국","126.915544736","37.6024207649"
"12682","역촌초등학교후문","126.913043084","37.6022657636"
"12684","현대화마트","126.9110704122","37.6030076903"
"12685","GS편의점.제일영광교회","126.9089627251","37.6039125765"
"12705","천사원입구","126.9072809761","37.6047114321"
"12706","역촌센트레빌","126.9065348376","37.6036115181"
"12713","라이프씨티아파트후문.광성교회","126.9063998164","37.6019984659"
"12714","신사1동경로당","126.9064259132","37.6010559497"
"12725","연신내역6번출구","126.9202974084","37.6189932313"
"12727","두산.한신아파트","126.9063506929","37.5996258649"
"12733","청구성심병원후문","126.9193772591","37.6203235076"
"12739","불광역","126.9304948025","37.6094770109"
"12740","불광역","126.9304976655","37.6100519053"
"12741","역촌역","126.9234228739","37.6068135295"
"12742","역촌역","126.9219467184","37.604969841"
"12743","응암역","126.915151456","37.5976816655"
"12744","응암역","126.9156177958","37.597900063"
"12745","새절역","126.9134206649","37.5911367076"
"12746","새절역","126.9140270141","37.591669694"
"12747","증산역","126.9097617912","37.5837279163"
"12748","증산역","126.9093755737","37.5838186304"
"12750","연갈현공판장후문","126.9191124639","37.6231941796"
"12792","삼성래미안아파트","126.9380527715","37.6112536556"
"12794","현대힐스테이트1차정문","126.9373194243","37.6118398751"
"12795","현대힐스테이트1차후문","126.9358352057","37.6122743017"
"12804","현대홈타운아파트","126.9332606867","37.6121205904"
"12806","불광역9번출구","126.9302407459","37.6110519588"
"12807","현대홈타운아파트","126.9333185837","37.6119764495"
"12808","현대힐스테이트1차후문","126.9352811899","37.6124118652"
"12809","현대힐스테이트1차정문","126.936586442","37.6119827561"
"12810","삼성래미안아파트","126.9380064656","37.6110914359"
"12811","힐스테이트302동앞","126.9253747237","37.5883424842"
"12812","힐스테이트116동앞","126.9249091668","37.589629845"
"12813","서울연은초등학교","126.9245151054","37.5907478447"
"12814","힐스테이트1단지정문앞","126.9242436989","37.5915036842"
"12815","힐스테이트상가앞","126.9232775237","37.5928402753"
"12816","힐스테이트2단지후문앞","126.923985","37.5920072263"
"12817","서울연은초등학교","126.9244417099","37.5905405474"
"12818","힐스테이트212동앞","126.9248209789","37.5894937244"
"12819","힐스테이트302동앞","126.9251604462","37.5886054665"
"12820","태평양약국","126.9177351579","37.5931230888"
"12821","국민은행","126.9166596611","37.5898036255"
"12827","풍림아그네스앞","126.9186054162","37.6030068196"
"12828","엔젤유치원입구","126.9184603197","37.6041610114"
"12829","새생명약국앞","126.9182215705","37.6060224907"
"12830","새생명약국앞","126.9180755331","37.6059584123"
"12831","엔젤유치원입구","126.9182961091","37.6041473815"
"12832","풍림아그네스앞","126.9184491833","37.6029499433"
"12833","대림e편한세상1단지","126.9064980004","37.6122294744"
"12834","대림e편한세상2단지","126.9066309054","37.6128333067"
"12835","현대아파트입구","126.9064105253","37.6133377398"
"12836","임창빌라","126.9079657082","37.6135826427"
"12837","온누리약국","126.9091981199","37.6143112872"
"12838","G캐슬아파트","126.9150771747","37.6152059361"
"12839","길마어린이공원","126.9160551992","37.6148011476"
"12840","길천사우나","126.9172394904","37.6142901678"
"12841","대림모터스","126.9180072593","37.6145006565"
"12842","연서시장","126.9207984123","37.619778413"
"12843","청구성심병원","126.9193323152","37.6210299267"
"12844","아름다운교회","126.9187152328","37.6165754435"
"12845","길마어린이공원","126.9163825862","37.6147815562"
"12846","G캐슬아파트","126.9152198293","37.6152700157"
"12847","한솔아파트입구","126.9138949752","37.6158421464"
"12848","온누리약국","126.9092716485","37.6143933425"
"12849","임창빌라","126.9083379258","37.6137483452"
"12850","현대아파트입구","126.9065349731","37.6134594849"
"12851","대림e편한세상2단지","126.9065109082","37.6127764433"
"12852","대림e편한세상1단지","126.9064516732","37.6121384281"
"12853","와산교","126.9141028058","37.5887826612"
"12854","서울정형외과","126.9187565139","37.5952882098"
"12855","벧엘블래스빌","126.9185163078","37.5954033834"
"12856","숭실고등학교","126.9036804248","37.5923324067"
"12857","숭실고등학교입구","126.9060595442","37.5922027629"
"12858","서신초등학교","126.9074140597","37.591607674"
"12859","삼거리.명진아파트","126.9102786589","37.5904791173"
"12860","안디옥교회.새절역","126.9131459404","37.5903420315"
"12861","신사초등학교.새절역","126.9134793725","37.5931645919"
"12862","상신초등학교","126.9099200811","37.596003914"
"12863","농수산할인마트","126.9080526428","37.5967350848"
"12864","행운슈퍼","126.9059418012","37.5958755995"
"12865","보람슈퍼.산새마을종점","126.9051264097","37.5968616877"
"12866","행운슈퍼","126.9059830043","37.5957860768"
"12867","농수산할인마트","126.9083083377","37.596649157"
"12868","상신초등학교","126.9099120028","37.5956942295"
"12869","새절역","126.9134733954","37.5912354732"
"12870","삼거리.명진아파트","126.9104975116","37.590585901"
"12871","서신초등학교","126.9075481701","37.591699063"
"12872","숭실고등학교입구","126.9061080136","37.592340538"
"12873","경남아너스빌.서북병원","126.9055112666","37.6048441969"
"12991","6번지입구","126.9189874438","37.626697506"
"13001","북가좌동삼거리","126.9045265135","37.5754463835"
"13002","북가좌동삼거리","126.905143","37.575143"
"13003","DMC래미안e.편한세상요진아파트","126.9096099146","37.5716775164"
"13004","DMC래미안e.편한세상요진아파트","126.910313","37.571577"
"13005","모래내시장.가좌역","126.9150627853","37.5690774104"
"13006","모래내시장.가좌역","126.913786","37.569862"
"13007","사천교","126.9181448253","37.5675152918"
"13008","연희104고지앞.구성산회관","126.9250730207","37.566242143"
"13009","연희104고지앞.구성산회관","126.9257860764","37.5663570321"
"13010","서대문우체국","126.9320446385","37.5617697328"
"13011","서대문우체국","126.9314621185","37.5625326219"
"13012","연세대앞","126.9357001425","37.5599353521"
"13013","연세대앞","126.9354996016","37.5601569117"
"13014","세브란스병원앞","126.9384506818","37.5599674551"
"13015","세브란스병원앞","126.9389236898","37.5601326008"
"13016","이대후문","126.9433012302","37.5626001751"
"13017","이대후문","126.943648393","37.5630635031"
"13018","동교동삼거리","126.9284587797","37.5580596154"
"13019","동교동삼거리","126.92951964","37.5577646946"
"13020","신촌오거리.현대백화점","126.9358930618","37.5553966479"
"13021","신촌오거리.현대백화점","126.9345037666","37.5559833987"
"13022","신촌오거리.2호선신촌역","126.9401437605","37.5560656888"
"13023","신촌오거리.2호선신촌역","126.9389815648","37.555788458"
"13024","이대역","126.9445938349","37.5566130226"
"13025","이대역","126.9472705221","37.5568755655"
"13026","산골고개","126.9399957025","37.5953018189"
"13027","산골고개","126.9406677327","37.5946921221"
"13028","홍제역","126.944365257","37.5884908289"
"13029","홍제역","126.9453225684","37.5878433932"
"13030","홍제삼거리.인왕산한신휴플러스","126.9478427379","37.585207045"
"13031","무악재역","126.9498097936","37.5831543142"
"13032","무악재역","126.9506553191","37.5818652109"
"13033","안산초등학교","126.951572","37.580686"
"13034","독립문역.한성과학고","126.9575774512","37.5746889121"
"13035","독립문역.한성과학고","126.9564198085","37.5757049212"
"13036","영천시장","126.9625329584","37.5699391328"
"13037","영천시장","126.963006327","37.5696103835"
"13038","서대문역","126.9658300015","37.5664745324"
"13039","경찰청.동북아역사재단","126.9692243077","37.5624764161"
"13040","인왕산.홍제원아파트","126.9488623648","37.5843965104"
"13041","웨딩타운","126.951517","37.557092"
"13042","웨딩타운","126.952408","37.557227"
"13043","아현역","126.9547587943","37.5572147801"
"13044","아현역","126.956593","37.557425"
"13045","충정로역","126.9634916293","37.5610582642"
"13046","충정로역","126.9626986577","37.56002266"
"13047","서대문역사거리","126.966565","37.565579"
"13107","모래내시장.가좌역","126.9140622686","37.5698687461"
"13109","사천교","126.9183042295","37.5677100381"
"13110","연희104고지앞.구성산회관","126.9239773038","37.5661693552"
"13111","연희104고지앞.구성산회관","126.924998","37.56655"
"13112","서대문우체국","126.9303828201","37.5631140964"
"13113","서대문우체국","126.9311628502","37.5630010161"
"13114","연세대학교앞","126.9351196694","37.5597025524"
"13115","연대앞","126.9351881706","37.5603324543"
"13116","세브란스병원","126.9378406593","37.5598680153"
"13117","세브란스병원","126.9391115054","37.5602354225"
"13118","이대부중","126.9429924976","37.5622161608"
"13119","이대부중","126.9441630049","37.5636440514"
"13120","이대부고","126.9459959529","37.5648262366"
"13121","이대부고","126.9464759832","37.5663177634"
"13122","홍은동동부센트레빌","126.9387670541","37.59660326"
"13123","산골고개","126.9405745726","37.59506873"
"13124","홍은사거리","126.9413254183","37.5921459753"
"13125","홍제역","126.946047","37.586895"
"13133","영천시장","126.9619407017","37.5702993802"
"13134","금화초등학교.서울시교육청","126.9643259996","37.5679014179"
"13137","충정로역2호선","126.9640265994","37.5596112723"
"13140","이대역","126.9469014597","37.5569763226"
"13141","신촌기차역입구","126.9438432587","37.5568082054"
"13142","신촌역2호선","126.9400304329","37.5562422457"
"13143","신촌아트레온","126.9407880306","37.5565096313"
"13144","동교동삼거리연희동방면","126.9274994875","37.5586582575"
"13145","연세로.명물거리","126.9370193852","37.5579302289"
"13146","연세로.스타광장","126.9367567472","37.55663792"
"13147","연희동대우아파트","126.9279552211","37.5626233467"
"13148","연희교차로","126.930163","37.5657"
"13149","연희교차로","126.9302271546","37.5661696097"
"13150","연희3거리","126.9319224998","37.5678664551"
"13151","연희3거리","126.931757028","37.5680790173"
"13152","한성화교중고교","126.9354132782","37.572300887"
"13153","한성화교중고교","126.935209346","37.5724773892"
"13154","서대문자연사박물관입구","126.9355048737","37.5750483644"
"13155","서대문자연사박물관입구","126.9351390733","37.5751824266"
"13156","서대문구청서대문보건소","126.9360659508","37.5782448388"
"13157","서대문구청","126.9358425895","37.5786159669"
"13158","동신병원","126.935975195","37.5810994439"
"13159","기업은행홍은동지점","126.9363679674","37.5825648287"
"13160","정원여중","126.9349879316","37.5862495334"
"13161","정원여중","126.9351046694","37.5874282224"
"13162","홍은현대아파트","126.9363437905","37.5883525135"
"13163","홍은현대아파트","126.9387349166","37.5902190328"
"13164","유진상가","126.9429223378","37.5918521023"
"13165","유진상가","126.9432629345","37.5921901747"
"13166","문화촌현대아파트","126.9466601388","37.5922196925"
"13167","문화촌현대아파트","126.9470605857","37.5928208988"
"13168","서울여자간호대학","126.9492224035","37.596107216"
"13169","서울여자간호대학","126.948705185","37.595642031"
"13170","유원하나아파트","126.9526777041","37.595884281"
"13171","유원하나아파트","126.9521330685","37.5957597113"
"13172","홍지문.옥천암","126.9565922341","37.5965724145"
"13173","홍지문","126.956263","37.59691"
"13174","북가좌2동주민센터","126.911478","37.579833"
"13175","북가좌2동주민센터","126.9114608746","37.5802996548"
"13176","KT가좌지사","126.9130475846","37.5818525112"
"13177","KT가좌지사","126.9133034885","37.5828159644"
"13178","동도하이츠아파트","126.9150178885","37.5846770601"
"13179","동도하이츠아파트","126.9147685281","37.5849012516"
"13180","DMC.파크뷰자이","126.916111454","37.573781858"
"13181","삼성래미안2차아파트","126.913812","37.57125"
"13182","모래내삼거리","126.9132552508","37.5707169843"
"13183","DMC래미안e.편한세상2.4단지","126.9109918398","37.576740896"
"13184","모래내우체국.증가교회","126.911825","37.576322"
"13185","북가좌삼호.가재울아이파크아파트","126.9133099754","37.5752684365"
"13186","북가좌삼호.가재울아이파크아파트","126.913058","37.57553"
"13188","동부센트레빌아파트","126.915772","37.575307"
"13189","DMC파크뷰자이.별동상가","126.9163111835","37.5750680632"
"13190","남가좌동새마을금고","126.9179246894","37.5752113618"
"13191","명지대사거리","126.9206455392","37.5770712714"
"13192","명지대사거리","126.9202618777","37.576933146"
"13193","명지대사거리연가초교입구","126.9219836813","37.5782462843"
"13194","명지대","126.9235485995","37.5791366844"
"13195","명지대","126.9243947079","37.5799130681"
"13196","명지대삼거리","126.9259970375","37.5808196791"
"13197","명지대삼거리","126.926363438","37.5812704533"
"13198","고은초등학교앞","126.9446994488","37.5852299437"
"13199","신연중학교서대문도서관","126.9408336411","37.583957533"
"13200","백련교","126.9375486367","37.5829006647"
"13201","서대문문화체육회관입구","126.9353906921","37.5814081994"
"13202","홍연2교두산아파트앞","126.9308803247","37.5784212336"
"13203","홍남교","126.927497","37.576642"
"13204","연가교","126.922182071","37.5725614324"
"13205","홍남교홍연아파트앞","126.9273349864","37.5753590003"
"13206","홍연시장","126.9305657356","37.5770270617"
"13207","연희홍연아파트","126.9323548321","37.577997674"
"13208","서대문구청","126.934871913","37.5790506621"
"13209","남가좌현대아파트","126.9218592217","37.5749175727"
"13210","신촌기차역","126.9425311318","37.5586548162"
"13211","신촌기차역","126.9429333405","37.5581513"
"13212","증산교앞","126.9048028539","37.5780399456"
"13213","연희지하차도","126.9326670071","37.5770850476"
"13214","연희지하차도","126.9320574772","37.5775442547"
"13215","홍연2교현대교통종점","126.9298773103","37.5782989948"
"13216","홍연2교현대교통종점","126.9300356114","37.5785198559"
"13217","명지대입구.서울무용센터","126.9272548686","37.5809051634"
"13218","명지중고등학교","126.9255581481","37.5826738464"
"13219","명지중고등학교","126.925790144","37.5827929363"
"13220","명지전문대.충암중고등학교","126.9234431529","37.5848125818"
"13221","명지전문대.충암중고등학교","126.9240809439","37.5845093265"
"13222","연희동자치회관","126.9310921925","37.5696618498"
"13223","연희동자치회관","126.9312958858","37.5697475722"
"13224","연희A지구아파트","126.9293638634","37.5717018011"
"13225","연희A지구아파트","126.9295369529","37.5718307606"
"13226","홍남교자전거대여소앞","126.9267785046","37.574809892"
"13227","홍남교자전거대여소앞","126.9271612879","37.5746884815"
"13228","백련시장","126.9249301317","37.5766469566"
"13229","백련시장","126.9248403722","37.5769631824"
"13230","명지대사거리제일은행앞","126.9220807772","37.5774218506"
"13231","명지대사거리국민은행앞","126.9225697481","37.5775501272"
"13232","연가초교삼성아파트앞","126.9172942879","37.5791189521"
"13233","연가초교연희중학교삼성아파트앞","126.918158429","37.578877161"
"13234","북가좌사거리","126.9142550321","37.5814452007"
"13235","북가좌사거리","126.9141424887","37.5818379941"
"13236","북가좌119안전센터","126.9126208621","37.5827046271"
"13237","북가좌119안전센터","126.9124018147","37.583148702"
"13238","충정로역5호선","126.964018","37.561714"
"13240","미동초등학교","126.9644505142","37.5631581038"
"13241","북가좌한양아파트앞","126.9083351828","37.5762874167"
"13242","북가좌초등학교현대아파트앞","126.9084364654","37.5767876006"
"13250","독립문역","126.9562919857","37.5755147437"
"13252","서대문경찰서","126.968395","37.563413"
"13253","충정로역2호선","126.9642110489","37.5597212618"
"13256","연가교","126.921793","37.57252"
"13258","명지대입구.신원지벤스타","126.9280443741","37.5805560243"
"13259","현대백화점","126.9330023083","37.5566664866"
"13260","서대문종합사회복지관","126.9200245273","37.5712597156"
"13261","서대문종합사회복지관","126.9201437133","37.5709633371"
"13262","홍남교백련시장입구","126.9251839684","37.5752855695"
"13263","북가좌초교사거리","126.9102546757","37.5787263414"
"13264","북가좌초교사거리","126.910333","37.578365"
"13265","은가어린이공원구150번종점","126.9196202751","37.5829339719"
"13266","증산교앞","126.904897487","37.57841037"
"13267","두산위브아파트","126.915323745","37.5805574973"
"13268","두산위브아파트","126.9158526612","37.5804118989"
"13270","독립문공원.극동아파트","126.9593190984","37.5718528892"
"13278","봉원동사거리","126.9464767265","37.5668611224"
"13279","봉원사","126.9459109035","37.569729942"
"13280","봉원사","126.9461248391","37.5697651824"
"13281","봉원동사거리","126.9467009136","37.5667963452"
"13282","삼호아파트","126.9598988469","37.5716422321"
"13285","서부운수기점","126.910257","37.581632"
"13299","중소기업은행","126.9128965449","37.5822389674"
"13313","봉원사길","126.946017179","37.5683540231"
"13314","봉원사길","126.9462108271","37.5682594968"
"13324","연세로.문학의거리","126.9369821676","37.5564262835"
"13325","독립문공원","126.955308749","37.5763938404"
"13326","독립문공원","126.9552249123","37.5764875221"
"13327","남가좌동현대아파트후문","126.9189766576","37.5739820992"
"13328","남가좌동현대아파트후문","126.9187610612","37.5744342988"
"13329","산골고개","126.9401443933","37.5948783831"
"13330","DMC래미안e-편한세상3단지","126.9067640004","37.5751661304"
"13331","DMC래미안e-편한세상3단지","126.9070551106","37.5750474159"
"13332","연흥교회","126.9212594657","37.5724995465"
"13334","홍제역4번출구","126.943082762","37.5893732847"
"13335","남가좌동새마을금고","126.917304","37.574429"
"13336","서대문구의회앞","126.9537252187","37.5757885983"
"13337","독립문파크빌","126.9518579342","37.5745776862"
"13338","두산아파트","126.9319058543","37.5786885523"
"13339","DMC.파크뷰자이","126.916328","37.573768"
"13340","아현가구단지","126.9608923538","37.5586613075"
"13500","정원슈퍼","126.9317244197","37.5864360186"
"13501","홍은동국민주택","126.949725813","37.6053228505"
"13502","백련사","126.9285294071","37.5848355947"
"13503","풍진베이스타운.안산자락길입구","126.9430971154","37.5824186832"
"13504","유원하나아파트","126.9515387841","37.5953611879"
"13505","개미마을","126.9538400316","37.5897059779"
"13506","두산아파트","126.949261098","37.5591201611"
"13507","북아현삼거리","126.9529748039","37.5648050703"
"13508","궁동근린공원입구","126.9241991219","37.5695765271"
"13509","뜨란채아파트101동","126.9587733457","37.565837009"
"13510","삼성빌라","126.9336841835","37.5956895138"
"13511","소공원","126.9325182667","37.5863364542"
"13512","풍림.극동아파트","126.9493769958","37.60361334"
"13513","명지고후문","126.929089453","37.584106951"
"13514","한양슈퍼","126.9436821958","37.5828145423"
"13515","홍은초등학교","126.9503226419","37.5968898285"
"13516","삼거리연탄가게","126.9533843286","37.5904915483"
"13517","초원약국","126.9500337563","37.5597710801"
"13518","추계초등학교","126.9541934784","37.5635916001"
"13519","궁동근린공원회관","126.9253683141","37.5709433271"
"13520","하나로마트.동신병원","126.9359685427","37.5809345408"
"13521","뜨란채아파트.노인복지관","126.9590155058","37.568067297"
"13522","금화장오거리","126.9592914762","37.5643630011"
"13523","미성아파트","126.9344642894","37.5932894508"
"13524","삼성그린빌","126.9326750877","37.5869709106"
"13526","팔각정","126.9301670114","37.5832993159"
"13527","알뜰슈퍼","126.9438520431","37.5843122345"
"13528","문화촌주유소","126.9485061396","37.5952535754"
"13529","버드나무가게","126.9528846042","37.5910365086"
"13530","아현역푸르지오아파트1단지후문","126.9512127365","37.5605041621"
"13531","새마을금고","126.9548740803","37.5631196895"
"13532","서대문지역자활센터","126.9262762163","37.5721234264"
"13533","서대문구청","126.9358787009","37.5787547545"
"13534","산경아파트","126.9597262526","37.568394638"
"13535","경기대후문","126.9614458786","37.5639149801"
"13536","홍은중학교","126.9346010147","37.5923361752"
"13537","동원빌라","126.9332966622","37.5870541637"
"13538","포방공영주차장","126.948937151","37.6008891646"
"13539","서대문문화체육회관","126.9319952523","37.5812287775"
"13540","성원아파트","126.9427866202","37.584232427"
"13541","홍은사회복지관별관","126.9479497289","37.5941666191"
"13542","금강빌라.인왕중학교","126.951991775","37.5918227992"
"13543","보영약국","126.9520329808","37.5611343624"
"13544","중앙여고","126.9555537949","37.5622215575"
"13545","홍제초등학교","126.9434055817","37.5922380009"
"13546","천연동마을금고","126.9614503394","37.568438466"
"13547","미동초교","126.9649491898","37.5642738059"
"13548","차고앞","126.9348869143","37.5917253952"
"13549","싸이버아파트","126.9340020442","37.5871221418"
"13550","포방시장","126.9483922502","37.5994652097"
"13551","서대문등기소","126.9333967449","37.5802086413"
"13553","문화촌현대아파트","126.9474355706","37.5926012008"
"13554","오동나무앞","126.95082117","37.5930883466"
"13555","동주어패럴","126.9537905805","37.5616207526"
"13556","경남아파트","126.9558885896","37.5607492968"
"13557","구종점","126.9286719708","37.5730782528"
"13560","삼거리","126.9352937891","37.5900216603"
"13561","한일슈퍼","126.9345801332","37.5864367347"
"13562","호박골다리","126.9467080038","37.5981452692"
"13563","송죽원","126.9389518637","37.5838619604"
"13564","구룡약국","126.9467051053","37.5910942532"
"13565","동성교회","126.9496042131","37.5941790512"
"13566","중앙여고","126.9552630195","37.56199257"
"13567","한성고교","126.9565808826","37.5595736264"
"13570","현대그린마트","126.9609337823","37.5712623184"
"13571","충정로역5호선","126.963069492","37.5609058481"
"13572","호텔앞","126.9363704352","37.5889769825"
"13574","간호대정문","126.9473305699","37.5969759368"
"13575","홍은사거리","126.9413333792","37.592102727"
"13577","인왕초등학교","126.9455049823","37.5892500775"
"13578","문화공원입구","126.9484104763","37.5943911923"
"13581","국민은행","126.9317773802","37.5681060618"
"13583","충정로2호선전철역","126.9623274818","37.5598351147"
"13585","간호대입구","126.9488711209","37.5964251484"
"13586","산골고개","126.9403411229","37.5952749614"
"13587","간호대입구","126.9482866249","37.5966276386"
"13589","가산빌라","126.9360670682","37.584882269"
"13590","사러가쇼핑","126.9302272183","37.5673148981"
"13591","영천시장입구","126.9628365931","37.5694571446"
"13592","한우리독서운동본부","126.961904561","37.5612397836"
"13593","반석블레스아파트","126.9410116214","37.5951671678"
"13594","평화슈퍼","126.9357069372","37.5862688501"
"13595","능안로입구","126.956183493","37.5577902153"
"13596","굴레방다리","126.9553924724","37.5575069757"
"13597","육교앞","126.9643010771","37.5679383551"
"13598","광염교회","126.9618690079","37.5621480741"
"13599","풍림1차아파트","126.9420858176","37.5943540172"
"13600","그랜드힐튼호텔","126.9364416698","37.5877677594"
"13617","웨딩타운","126.9515261108","37.5572720684"
"13626","서대문문화체육회관","126.9349134591","37.5807483392"
"13654","서대문사거리","126.9654574653","37.5666951917"
"13656","경기대사회교육원","126.962221711","37.5630718079"
"13657","문화촌현대아파트","126.9468082009","37.5926180404"
"13659","팔각정","126.9432424727","37.5952754911"
"13660","남양아파트","126.9383406199","37.5891240045"
"13661","이대전철역","126.9465007895","37.5569572188"
"13664","서대문전철역","126.9659992155","37.5652797325"
"13665","인창중고","126.9636417757","37.5642130373"
"13667","홍은유원아파트","126.9450463638","37.5969649835"
"13668","유진상가다리앞","126.9446843067","37.5919205228"
"13669","문화촌현대아파트입구","126.9471389075","37.5926048425"
"13683","바비엥스위트","126.9673182162","37.5647772952"
"13695","종근당","126.9629183473","37.5598271919"
"13698","이대농협","126.9440526436","37.5568236234"
"13699","미동초등학교","126.9651506262","37.5643964142"
"13700","인창중고","126.9641668008","37.5646637442"
"13715","사천교","126.9180638508","37.5680630996"
"13716","벽산아파트후문","126.9459766195","37.5962886959"
"13724","아트레온","126.940090405","37.5562630013"
"13725","신촌자이엘라","126.9427056794","37.5568698344"
"13726","인창중고","126.9637627506","37.5645176439"
"13731","연희초등학교","126.9335745537","37.5699570285"
"13737","광산사우나","126.9645783982","37.5656091147"
"13740","힐튼호텔.현대아파트","126.9365039449","37.589105009"
"13747","모래내시장","126.9154113407","37.5691821873"
"13749","연희초등학교","126.9328696932","37.5694889631"
"13751","홍은성당","126.9464082826","37.5960212696"
"13754","서울여자간호대","126.9491285283","37.5959314635"
"13755","인왕시장떡집앞","126.9446981149","37.5916240712"
"13764","미동초등학교","126.9650063417","37.5630924901"
"13766","충정로역","126.9645314698","37.5595348321"
"13773","연희삼거리","126.9344980432","37.5715704986"
"13774","연희삼거리","126.9332681588","37.5695126174"
"13775","서대문구청","126.9357996958","37.5784645604"
"13776","서대문구청","126.936131388","37.5785143003"
"13777","그랜드힐튼호텔","126.9357565292","37.5878538931"
"13778","그랜드힐튼호텔","126.9355163118","37.5880402875"
"13793","구녹색극장","126.938554851","37.5557927422"
"13794","경기대후문","126.961672228","37.5640060641"
"13795","천주교","126.9640444243","37.5672714689"
"13796","삼거리","126.935433086","37.5900046159"
"13798","벽산아파트정문","126.9460106487","37.594645127"
"13801","서대문로터리","126.9669874701","37.5652394638"
"13802","신촌전철역","126.9372851598","37.5554911093"
"13803","금화장오거리","126.9593378205","37.5644864668"
"13804","동명여중","126.9629448878","37.5679460471"
"13805","차고앞","126.9351293826","37.5915705415"
"13808","알뜰슈퍼","126.9436845024","37.5842616936"
"13813","영천시장입구","126.9618816426","37.5684530235"
"13814","홍은중학교","126.9347015063","37.5926714357"
"13816","한일슈퍼","126.9346366412","37.5865602152"
"13818","한양슈퍼","126.943546249","37.5829135972"
"13819","문화공원입구","126.9484966108","37.5942912091"
"13820","가재울초등학교","126.9181984663","37.5746333099"
"13821","연대앞.세브란스병원","126.9354288298","37.5603514393"
"13822","미성아파트","126.9346802635","37.5936545113"
"13823","남가좌동아이파크후문","126.9206142993","37.5745040424"
"13824","싸이버아파트","126.9340393252","37.5872194803"
"13826","동신병원사거리","126.9356034175","37.5815669075"
"13827","동성교회","126.9494683467","37.5941402463"
"13828","연희성당","126.9311005456","37.5630514409"
"13830","남가좌동아이파크정문","126.9215738878","37.5749489217"
"13831","동원빌라","126.9333033629","37.5871586938"
"13832","매일슈퍼","126.934715178","37.5809086238"
"13833","오동나무","126.9507351582","37.593009015"
"13834","브라운스톤우정","126.9302298489","37.5657082519"
"13835","3호선독립문역","126.9584504401","37.5724599224"
"13837","삼성그린빌","126.9325460681","37.5868978487"
"13838","서대문등기소","126.9334962806","37.5803213337"
"13839","금강빌라.인왕중학교","126.9519159568","37.5917407693"
"13840","KEB하나은행","126.931247474","37.5669938067"
"13841","이진아기념도서관","126.9565857109","37.5727088538"
"13844","서대문문화체육회관","126.9322126182","37.5812559352"
